DEPTH            CAL           CNCF             DT             GR          MLR1C          MLR2C          MLR3C          MLR4C             PE           PHIT             RD           RMLL             RS          SPWDH           ZDEN 
       5221.30         6.3214       0.026943        53.0866       121.4888        68.5065        88.9524       103.8191       129.9920         3.6572       0.026997       129.9920        20.3557        68.5065        90.9216         2.5936
       5221.40         6.3170       0.023366        52.9079       125.9993        81.9435       106.7127       124.7792       155.0563         3.7127       0.025910       155.0563        28.0298        81.9435        90.1398         2.5909
       5221.50         6.3088       0.019551        52.7656       131.5503        94.1846       119.9065       139.6385       172.5681         3.7462       0.025085       172.5681        31.4915        94.1846        89.8460         2.5879
       5221.60         6.2986       0.016413        52.6417       136.5254        98.3848       125.2699       144.1061       177.7719         3.7561       0.024741       177.7719        29.0731        98.3848        89.9685         2.5845
       5221.70         6.2899       0.014552        52.5061       139.0048       100.0548       128.5016       145.8312       180.1400         3.7571       0.024585       180.1400        31.6994       100.0548        90.5717         2.5818
       5221.80         6.2843       0.014032        52.3566       137.9535       101.4729       129.9950       146.2815       181.2430         3.7588       0.024523       181.2430        36.6469       101.4729        91.5242         2.5802
       5221.90         6.2812       0.014160        52.1752       134.8844       102.5945       130.2272       146.1372       181.5927         3.7518       0.024224       181.5927        38.5622       102.5945        92.2239         2.5801
       5222.00         6.2795       0.014529        51.9363       130.9277       104.8441       131.6413       147.9728       184.3363         3.7306       0.023391       184.3363        38.7896       104.8441        92.4583         2.5820
       5222.10         6.2790       0.015019        51.6472       127.0938       110.4962       137.8194       155.6832       194.2502         3.7090       0.021899       194.2502        38.1516       110.4962        92.1502         2.5863
       5222.20         6.2790       0.015592        51.3127       124.2550       122.0921       152.2079       172.6957       215.4559         3.6928       0.019852       215.4559        36.9511       122.0921        91.5136         2.5926
       5222.30         6.2790       0.016250        50.9355       122.9663       140.6435       175.4189       199.0297       247.7712         3.6737       0.017377       247.7712        36.0420       140.6435        90.9695         2.5995
       5222.40         6.2790       0.016962        50.6038       123.1739       161.2489       201.1828       227.4458       282.3888         3.6520       0.015035       282.3888        38.6456       161.2489        90.8210         2.6052
       5222.50         6.2790       0.017625        50.3197       123.9215       172.1504       213.6279       240.5211       297.6471         3.6367       0.013497       297.6471        40.2546       172.1504        91.1484         2.6086
       5222.60         6.2790       0.018188        50.2475       123.5763       168.7327       204.8394       230.3285       284.3822         3.6219       0.013193       284.3822        39.6693       168.7327        91.6918         2.6094
       5222.70         6.2790       0.018637        50.3332       121.5919       159.1052       187.2635       210.7025       259.9646         3.6026       0.013747       259.9646        39.6546       159.1052        92.2752         2.6084
       5222.80         6.2790       0.018896        50.5508       118.0844       151.4288       172.8541       194.7434       240.7226         3.5929       0.014624       240.7226        40.0604       151.4288        92.7758         2.6069
       5222.90         6.2790       0.018849        50.8896       113.6569       153.0157       170.5439       192.1844       238.6772         3.5961       0.015470       238.6772        38.8639       153.0157        93.0710         2.6055
