DEPT          TVD         ROP5           GR         A34H         P16H         P28H         P34H      TAB_RES     TEMP_DNI 
       5516.10000   4703.66232      4.76631     93.89831    200.00000    258.27040    364.90810    410.83220      1.96239    127.50000
       5516.20000   4703.73239      4.82847     87.05093    200.00000    274.48650    355.92510    377.05050      1.96703    127.50000
       5516.30000   4703.80247      4.87047     79.27355    200.00000    280.55650    340.29610    343.04040      1.97490    127.50000
       5516.40000   4703.87254      4.88113     73.46857    200.00000    285.10670    318.25740    320.80020      1.98847    127.50000
       5516.50000   4703.94261      4.90833     72.46902    200.00000    266.90260    296.29020    297.78860      1.98461    127.50000
       5516.60000   4704.01269      4.97541     75.91864    200.00000    249.39370    280.16950    280.67340      1.97874    127.50000
       5516.70000   4704.08276      5.14861     88.55589    200.00000    254.36980    281.71250    282.12830      1.98238    127.50000
       5516.80000   4704.15283      5.18756     99.66984    200.00000    263.40920    277.59280    274.29050      1.98053    127.14370
       5516.90000   4704.22290      5.16944    106.65830    200.00000    270.58520    271.08260    264.85230      1.97616    126.84840
       5517.00000   4704.29297      5.12780     99.46745    200.00000    264.11220    263.64490    263.18190      1.97006    127.34050
       5517.10000   4704.36303      5.15787     99.15018    200.00000    243.46290    253.87960    257.02600      1.96441    127.50000
       5517.20000   4704.43310      5.19434    101.35500    200.00000    219.30340    244.94430    249.64570      1.95923    127.50000
       5517.30000   4704.50317      5.07482     99.25110    200.00000    213.46650    246.86330    247.42800      1.95554    127.50000
       5517.40000   4704.57324      4.91097     97.90970    200.00000    223.50010    245.83350    242.63100      1.94765    127.50000
       5517.50000   4704.64330      4.73771     96.67878    200.00000    236.59820    242.02510    236.50050      1.93801    127.50000
       5517.60000   4704.71337      4.70977     92.50826    200.00000    195.10360    229.32700    232.04620      1.93473    127.50000
       5517.70000   4704.78343      4.72951     93.40056    200.00000    165.47360    204.58220    213.50080      1.93759    127.50000
       5517.80000   4704.85349      4.78701     97.44554    200.00000    145.68090    172.93140    186.33280      1.94468    127.50000
       5517.90000   4704.92356      4.89912     92.83426    200.00000    146.88690    171.91940    185.82090      1.94833    127.50000
       5518.00000   4704.99362      5.02652     84.94717    200.00000    160.83150    175.60800    186.75640      1.95033    127.50000
       5518.10000   4705.06368      5.16649     74.23508    200.00000    185.80810    183.31980    188.87960      1.95097    127.50000
       5518.20000   4705.13374      5.19538     70.55591    200.00000    189.18640    177.14970    180.39620      1.96346    127.50000
       5518.30000   4705.20380      5.15878     71.93925    200.00000    186.70470    178.37990    177.81760      1.96095    127.50000
       5518.40000   4705.27386      5.05236     78.71984    200.00000    177.97570    187.49980    181.53430      1.94245    127.50000
       5518.50000   4705.34392      5.01852     89.73436    200.00000    131.52700    157.57800    162.84480      1.94173    127.50000
       5518.60000   4705.41397      5.02073     94.47615    200.00000    103.76780    185.11430    185.52870      1.94234    127.50000
       5518.70000   4705.48403      5.06566     90.87547    200.00000    102.21800    289.08130    262.94020      1.94372    127.50000
       5518.80000   4705.55409      5.25483     89.62882    200.00000     78.84045    420.77760    446.96100      1.95088    127.50000
       5518.90000   4705.62414      5.49144     88.08281    200.00000     55.43055    399.29450    449.87650      1.95560    127.50000
       5519.00000   4705.69420      5.78094     85.70634    200.00000     35.29173    131.97810    150.90520      1.95560    127.50000
       5519.10000   4705.76425      5.82156     94.00957    200.00000     33.81096    130.96280    155.58800      1.95639    127.50000
       5519.20000   4705.83431      5.79570    105.66110    200.00000     31.64086    132.17910    159.69820      1.95823    127.41630
       5519.30000   4705.90436      5.71681    120.54890    200.00000     22.43160     56.35739     69.91328      1.96189    127.17030
       5519.40000   4705.97441      5.62344    127.25550    200.00000     24.38897     42.54492     68.16519      1.95776    126.92420
       5519.50000   4706.04446      5.49842    126.90510    200.00000     74.45305    107.75780    168.05420      1.95266    126.89370
       5519.60000   4706.11451      5.30459    113.91720    200.00000    235.05420    330.67750    466.24540      1.94942    127.38580
       5519.70000   4706.18456      5.15028     98.67145    200.00000    406.08650    520.03270    645.28500      1.94377    127.50000
       5519.80000   4706.25461      5.06555     83.69818    200.00000    531.28530    652.22600    748.28590      1.93781    127.50000
       5519.90000   4706.32466      5.15946     71.68225    200.00000    504.71240    638.72600    727.21300      1.93314    127.50000
       5520.00000   4706.39471      5.23586     65.02003    200.00000    350.60570    464.64270    544.23430      1.92828    127.50000
       5520.10000   4706.46476      5.27837     63.02362    200.00000    174.69580    250.81520    310.20620      1.92368    127.50000
       5520.20000   4706.53480      5.20972     71.62608    200.00000    112.79560    130.12430    125.04940      1.92051    127.50000
       5520.30000   4706.60485      5.15899     75.91625    200.00000    117.40800    106.69980     75.24091      1.91580    127.50000
       5520.40000   4706.67489      5.10910     77.88161    200.00000    142.33000    126.96530     89.47741      1.91017    127.50000
       5520.50000   4706.74494      5.01383     78.58034    200.00000     97.27893    125.43920     92.09787      1.90357    127.50000
       5520.60000   4706.81498      5.04603     79.07125    200.00000     92.22417    142.79200    118.31250      1.90273    127.50000
       5520.70000   4706.88503      5.15197     79.52155    200.00000    109.47760    180.07620    169.94660      1.90613    127.21590
       5520.80000   4706.95508      5.23022     80.73334    200.00000    110.60210    294.36200    322.40370      1.91650    124.37470
       5520.90000   4707.02513      5.34584     83.65875    200.00000     98.40582    422.71190    454.44280      1.92142    123.57920
       5521.00000   4707.09518      5.47503     87.77822    200.00000     76.56871    537.71480    549.04650      1.91701    124.28950
       5521.10000   4707.16523      5.35002     90.66975    200.00000     57.73410    220.64880    235.17790      1.81592    124.99980
       5521.20000   4707.23529      5.40202     92.61637    200.00000     74.60218    104.82350    116.82260      1.77056    125.71010
       5521.30000   4707.30534      5.61206     93.70650    200.00000    123.17590    168.68040    173.29010      1.77500    126.42040
       5521.40000   4707.37540      5.77448     91.85928    200.00000    119.36120    179.03540    241.13960      1.77504    127.13060
       5521.50000   4707.44546      5.87240     90.02298    200.00000    267.66490    305.57040    413.02570      1.77068    127.50000
       5521.60000   4707.51552      5.90045     88.19851    200.00000    580.76360    557.96700    697.61830      1.76155    127.50000
       5521.70000   4707.58558      5.72346     86.79271    200.00000    408.68950    325.33710    386.50850      1.74536    127.50000
       5521.80000   4707.65564      5.57728     85.04519    200.00000    229.77640    154.85140    155.51100      1.73076    127.50000
       5521.90000   4707.72570      5.48399     82.82303    200.00000     71.23107     95.42510     65.89478      1.71864    127.50000
       5522.00000   4707.79577      5.49079     80.56350    200.00000    322.63190    343.25770    153.70390      1.70877    127.50000
       5522.10000   4707.86583      5.48142     78.60569    200.00000    502.95710    498.58960    251.95390      1.70283    127.50000
       5522.20000   4707.93590      5.42983     77.13796    200.00000    502.63420    455.59400    338.11450      1.70283    127.50000
       5522.30000   4708.00597      5.21058     75.19504    200.00000    309.11310    289.55190    245.25470      1.69547    127.50000
       5522.40000   4708.07604      4.97426     73.26636    200.00000    155.65720    164.53490    164.41460      5.05716    127.50000
       5522.50000   4708.14611      4.75814     71.51868    200.00000    143.53070    160.17560    164.91950     15.07908    127.50000
       5522.60000   4708.21618      4.86773     70.43500    200.00000    151.24840    168.16490    170.20920     17.97307    127.50000
       5522.70000   4708.28625      4.98805     69.40343    200.00000    163.91170    180.88660    178.07590     18.85341    127.50000
       5522.80000   4708.35633      4.94849     68.12061    200.00000    177.44300    198.23950    189.57490     18.83547    127.50000
       5522.90000   4708.42640      4.80974     66.17285    200.00000    190.03380    214.34230    201.59760     18.81645    127.50000
       5523.00000   4708.49648      4.68597     64.30437    200.00000    200.88770    228.99860    213.42830     18.79877    127.50000
       5523.10000   4708.56656      4.70664     63.33741    200.00000    207.16180    240.29760    224.13940     18.78640    127.50000
