DEPTH            CAL           CNCF         DT24QI             GR          MLR1C          MLR2C          MLR3C          MLR4C             PE           RMLL            RTM           ZDEN 
       5578.30         6.2238       0.054409        50.8068       140.8522      1723.7496      1340.3492      1090.3392      1251.3988         4.1426        31.8956      1389.1447         2.6046
       5578.40         6.2245       0.054675        51.0862       146.1576      1786.5784      1352.0966      1098.7064      1261.3232         4.2969        45.1462      1407.6108         2.6187
       5578.50         6.2244       0.054830        52.0432       154.9861      1780.7932      1356.0422      1101.0211      1264.8062         4.4674        68.6244      1406.2103         2.6202
       5578.60         6.2240       0.053997        53.6670       164.5008      1769.9829      1359.5233      1103.2291      1267.1487         4.6438        65.3427      1404.4338         2.6144
       5578.70         6.2241       0.051237        56.5268       170.3544      1705.6643      1385.4761      1129.3340      1299.1151         4.7823        55.5615      1412.4786         2.6103
       5578.80         6.2239       0.046558        59.5801       171.5459      1522.0120      1495.9797      1221.7896      1416.0249         4.8414        52.9011      1463.1577         2.6126
       5578.90         6.2230       0.039765        62.8339       169.7823      1264.3340      1825.3114      1490.0365      1760.5686         4.7943        52.2029      1673.3330         2.6200
       5579.00         6.2211       0.030333        65.0853       168.1716      1255.8616      2687.0964      2205.1643      2728.6521         4.6235        52.3280      2405.1355         2.6270
       5579.10         6.2187       0.019508        66.3566       168.4777      2273.8884      4951.5239      4225.1084      5596.4941         4.3711        52.4833      4619.0347         2.6292
       5579.20         6.2165       0.009367        66.3120       169.8311      5753.0737      9623.7344      8892.8340     12675.3799         4.0910        52.3757      9800.3604         2.6273
       5579.30         6.2151       0.001849        64.3663       170.6787      6679.2837     10746.1621     10333.7676     16076.1309         3.8359        51.6489     11695.7549         2.6242
       5579.40         6.2144      -0.002518        61.8606       170.3881      5102.8418      8705.6572      8416.4248     13901.6465         3.6520        43.8576      9760.5020         2.6218
       5579.50         6.2135      -0.004533        58.8026       169.2050      4452.3545      7540.7769      7334.1694     12411.7900         3.5631        33.1427      8587.0469         2.6190
       5579.60         6.2123      -0.005038        56.2667       167.7911      4223.4644      7112.0430      6975.7100     11869.9883         3.5718        28.0463      8175.1792         2.6136
       5579.70         6.2112      -0.004960        54.2293       167.1401      4210.6558      7063.5015      6961.7573     11883.5352         3.6199        26.8032      8167.5137         2.6057
       5579.80         6.2114      -0.004805        53.0656       167.7376      4264.6270      7125.1460      6964.3931     11943.9053         3.6380        27.2687      8209.1191         2.5978
       5579.90         6.2129      -0.004587        52.7062       169.6916      4508.5376      7310.1064      7124.3540     12256.5859         3.6252        29.2127      8428.4102         2.5918
       5580.00         6.2155      -0.004338        52.7115       171.9635      5590.0894      8564.9727      8236.4932     14121.8516         3.6156        30.9145      9790.0830         2.5874
       5580.10         6.2188      -0.004199        53.1303       173.2793      8629.2930     13070.4766     11906.6621     20261.4551         3.6235        28.2857     14357.6279         2.5828
       5580.20         6.2232      -0.004266        53.7562       173.5669     15797.5645     25095.7227     21238.4219     36632.3516         3.6467        26.0295     26519.3770         2.5777
       5580.30         6.2297      -0.004422        54.4844       173.6353     29588.6074     34068.8359     29201.2168     54132.9180         3.6689        25.5634     38722.5391         2.5742
       5580.40         6.2371      -0.003835        55.3194       173.9424     34930.8359     26268.9121     22609.0449     48257.2227         3.6700        25.3081     33725.8125         2.5740
       5580.50         6.2431      -0.001491        56.0391       174.0350     28984.0820     18458.2832     15770.0303     38910.8633         3.6584        24.6221     26043.9727         2.5768
       5580.60         6.2456       0.003307        56.6019       173.0237     23846.6289     15741.3535     13416.4678     35000.9648         3.6526        22.7177     22938.7832         2.5814
       5580.70         6.2446       0.009307        56.6420       171.0516     22154.5293     15041.9971     12791.9209     33740.3867         3.6540        20.5031     22040.4414         2.5857
       5580.80         6.2420       0.014324        56.1786       169.4414     21789.3535     15022.3057     12750.8574     33562.6211         3.6580        19.7666     21981.0059         2.5886
       5580.90         6.2400       0.016319        55.3868       169.7530     21920.7188     15328.0508     12950.0400     34254.1523         3.6604        19.9621     22318.6152         2.5891
       5581.00         6.2395       0.015804        54.2282       171.8787     22177.6797     16439.6328     14222.3926     37413.2344         3.6603        20.1528     24323.9297         2.5866
       5581.10         6.2391       0.015090        53.2619       174.4107     24339.3105     19908.8984     18120.8418     47319.2344         3.6593        20.2327     32078.5410         2.5816
       5581.20         6.2370       0.015391        52.5065       176.0117     25267.2500     25622.7910     26745.1211     67277.0391         3.6577        20.2366     49837.4258         2.5746
